SMILES,Name
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3cccs3)c2n1,AA2AR_20
N#Cc1cccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)c1,AA2AR_21
CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,AA2AR_22
Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccccc3O)nc12,AA2AR_23
Nc1nc(-c2ccc(Cl)cc2)cn2c1nc1ccccc12,AA2AR_24
Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,AA2AR_25
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3Cl)c2n1,AA2AR_26
N#Cc1c(-c2ccco2)cc(-c2ccco2)nc1N,AA2AR_27
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12,AA2AR_28
Nc1nc2ccccc2c2cc(-c3ccco3)nn12,AA2AR_29
Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,AA2AR_30
N#Cc1c(CCc2ccccc2)c2cc(OCC(=O)NCc3ccc(Cl)c(Cl)c3)ccc2[nH]c1=O,AA2AR_31
Nc1nc(C(=O)NCc2ccncc2)cc(-c2ccco2)n1,AA2AR_32
Nc1nc(-c2ccc(Cl)o2)c2c(n1)-c1ccccc1C2=O,AA2AR_33
Nc1nc(-c2ccco2)nc2sc(CN3CCCCCC3)cc12,AA2AR_34
COc1ccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)cc1,AA2AR_35
Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccccc3)nn12,AA2AR_36
Nc1nc(-c2ccco2)cn2c1nc1ccccc12,AA2AR_37
CC(CO)NC(=O)c1cn2c(nc3ccccc32)c(N)n1,AA2AR_38
COc1cccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)c1,AA2AR_39
CCC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OC)no4)[nH]c3C2=N1,AA2AR_40
CC(C)N1CCN(C(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,AA2AR_41
N#Cc1cccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)c1,AA2AR_42
CCOc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,AA2AR_43
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2sc(CN3CC=CC3)cc12,AA2AR_44
Nc1nc(-c2ccccc2)c(-c2ccnnc2)c2nc(CC3CCCO3)nn12,AA2AR_45
COc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1,AA2AR_46
CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1,AA2AR_47
Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,AA2AR_48
COc1ccccc1-n1cc2nc(-c3ccco3)nc(N)c2n1,AA2AR_49
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(C(F)(F)F)c2n1,AA2AR_50
Cc1ccc(-c2nc(N)c3nn(-c4ccccc4)cc3n2)o1,AA2AR_51
Nc1nc(-c2ccc(CO)cc2)nc2sc(-c3ccco3)nc12,AA2AR_52
O=c1c(-c2ccccc2)nnc2n(-c3ccccc3)c3ccccc3n12,AA2AR_53
N#Cc1ccc(-c2nc(N)c3cc(CN4CC=CC4)sc3n2)cc1,AA2AR_54
CNc1nc(-c2ccccc2)c(C#N)c(-c2cccc(O)c2)n1,AA2AR_55
Nc1nc(-c2ccccc2)c2c(n1)-c1c(CN3CCCC3)cccc1C2=O,AA2AR_56
CC(c1ccccc1)c1cc2c(N)nc(-c3cccc(C#N)c3)nc2s1,AA2AR_57
CCCn1c(-c2ccco2)nc2c(N)nc(NCCc3ccccc3)nc21,AA2AR_58
CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1,AA2AR_59
CCCn1c(-c2ccco2)nc2c(N)nc(NCCCc3ccccc3)nc21,AA2AR_60
Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccc([N+](=O)[O-])cc3)nc12,AA2AR_61
O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ccccc3n12,AA2AR_62
Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1,AA2AR_63
Nc1cc(C(=O)N2CCCC2)cc2nc(-c3ccco3)nn12,AA2AR_64
Nc1nc(-n2cccn2)nc(N2CCCCC2)c1Br,AA2AR_65
CNc1ncc(C(=O)OC(C)c2ccccc2)c2nc(-c3ccco3)nn12,AA2AR_66
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccc(F)cc3)c2n1,AA2AR_67
Nc1nc(-c2ccco2)nc2sc(-c3ccco3)nc12,AA2AR_68
Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,AA2AR_69
Nc1nc(-c2ccco2)nc2cn(Cc3ccccc3O)nc12,AA2AR_70
CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC,AA2AR_71
COCCOc1cccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c1,AA2AR_72
Nc1nc(N2CCNCC2)nc2nc(-c3ccco3)nn12,AA2AR_73
O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12)c1ccccc1,AA2AR_74
Nc1nc(Cc2cccc(O)c2)nc2cn(-c3ccccc3)nc12,AA2AR_75
COc1cccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)c1,AA2AR_76
CCn1c(=O)c2[nH]c(-c3ccc(-c4ccccc4)cc3)nc2n(CCCOC)c1=O,AA2AR_77
Cc1ccc2nc(N)nc(-c3ccco3)c2c1,AA2AR_78
COc1ccc(Nc2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)cc1,AA2AR_79
Nc1nc(-c2cccc(Cl)n2)nc2sc(Cc3ccccc3)cc12,AA2AR_80
CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(CC)c1=O,AA2AR_81
CC[C@@H]1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(C)nn4C)[nH]c3C2=N1,AA2AR_82
c1ccc(-c2cc(-c3ccccc3)c3nc(C4CCCCC4)[nH]c3n2)cc1,AA2AR_83
Nc1nc(-c2ccco2)nc2sc(CN3CC=CC3)cc12,AA2AR_84
COc1ccccc1Cn1cc2nc(-c3ccco3)nc(N)c2n1,AA2AR_85
NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,AA2AR_86
Cc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,AA2AR_87
CN1CCN(C(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccc(F)cc4)c2C3=O)CC1,AA2AR_88
Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccco3)nc12,AA2AR_89
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,AA2AR_90
Nc1nc(-c2cccc(F)c2)nc2sc(Cc3ccccc3)cc12,AA2AR_91
CN(C)CCN(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,AA2AR_92
CCOc1cccc2cc(C(=O)NCc3ccccn3)c(=N)oc12,AA2AR_93
CN(C)c1nc(-c2cc3ccccc3s2)c2sccc2n1,AA2AR_94
CN1CCN(NCc2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,AA2AR_95
Cn1c(=O)n(CCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,AA2AR_96
Nc1nc(-c2ccco2)nc2cn(Cc3ccccc3)nc12,AA2AR_97
CN(CCOc1ccc(C(=O)NO)cc1)c1nc(N)n2nc(-c3ccco3)nc2n1,AA2AR_98
CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,AA2AR_99
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CC)c1=O,AA2AR_100
CN(C)CCN(C)C(=O)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,AA2AR_101
Nc1nc(C(=O)NCc2ccccn2)nc(-c2ccco2)n1,AA2AR_102
Nc1nc(C(=O)NCc2cccc(Cl)c2)cc(-c2ccco2)n1,AA2AR_103
Cc1ccc(-c2cc(N)cc3nc(-c4ccco4)oc23)cc1,AA2AR_104
CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,AA2AR_105
C=Cn1ncc2c1nc(N)n1c(=O)n(CC3CC3)nc21,AA2AR_106
Nc1nc(C(=O)NCC(F)F)cn2c1nc1ccccc12,AA2AR_107
Cn1c(-n2nccn2)nc2c(N)nc(CCc3ccccc3)nc21,AA2AR_108
COc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,AA2AR_109
O=C(Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,AA2AR_110
Nc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,AA2AR_111
Nc1nc(-n2cccn2)nc(N2CCCC2)c1Br,AA2AR_112
N#Cc1cccc(-c2nc(N)c3cc(CN4CC=CC4)sc3n2)c1,AA2AR_113
Cn1c(=O)cc2c3c(c(N)ccc31)C(=O)c1ccccc1-2,AA2AR_114
Nc1nc(-c2ccccc2)c2c(n1)-c1c(CN3CCOCC3)cccc1C2=O,AA2AR_115
Cc1ccccc1CNC(=O)c1nc(N)nc(-c2ccco2)n1,AA2AR_116
NC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,AA2AR_117
CN(C)c1nc(-c2ccc(S(N)(=O)=O)cc2)cn2c(=O)n(-c3ccccc3)nc12,AA2AR_118
Nc1nc(N2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,AA2AR_119
Cn1c(=O)c2c(nc3n2CCCN3CCc2c[nH]c3ccccc23)n(C)c1=O,AA2AR_120
CCCCc1nc2cc(Cl)ccc2c2nc(-c3ccc(OC)cc3)nn12,AA2AR_121
Nc1nc2c(cnn2CCc2ccc(S(N)(=O)=O)cc2)c2nc(-c3ccco3)nn12,AA2AR_122
CCn1c(=O)c2[nH]c(Cc3ccco3)nc2n(Cc2ccco2)c1=O,AA2AR_123
COc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1OC,AA2AR_124
CCCC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1,AA2AR_125
C=CCn1c(SCc2ccccn2)nc2c([nH]c3ccccc32)c1=O,AA2AR_126
COCCCNC(=O)COc1ccc2[nH]c(=O)c(S(C)(=O)=O)c(CCc3ccccc3)c2c1,AA2AR_127
O=c1c(-c2ccco2)nnc2n(-c3ccccc3)c3ccc(Cl)cc3n12,AA2AR_128
C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(O)cc2)n(C)c1=O,AA2AR_129
Fc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1,AA2AR_130
Nc1cccn2cc(-c3ccco3)nc12,AA2AR_131
Nc1nc(-c2cccc([N+](=O)[O-])c2)nc2sc(CN3CCC(F)CC3)cc12,AA2AR_132
Nc1nc(Br)cn2cc(-c3ccco3)nc12,AA2AR_133
CCN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,AA2AR_134
CCC(=O)Nc1nc(-c2ccc(SC)cc2)cc(-c2ccc(SC)cc2)n1,AA2AR_135
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,AA2AR_136
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,AA2AR_137
Nc1nc(-c2ccc3c(c2)OCO3)cn2c(=O)n(-c3ccccc3)nc12,AA2AR_138
Cc1ccc(-c2nc(N)nc3c2n(C)c(=O)n3Cc2ccccc2)o1,AA2AR_139
Cc1ccc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc1,AA2AR_140
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1,AA2AR_141
Nc1ncc(-c2ccc(Cl)cc2)c(-c2ccccc2)n1,AA2AR_142
CCc1nn(CC)c(=O)c2cc(-c3ccccc3)sc12,AA2AR_143
Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12,AA2AR_144
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(F)cc1,AA2AR_145
COc1cc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc(OC)c1OC,AA2AR_146
Cc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,AA2AR_147
CCCCc1nc2ccccc2c2nc(-c3ccc(OC)cc3)nn12,AA2AR_148
CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,AA2AR_149
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCc4ccccn4)nc32)c1,AA2AR_150
Cn1c(=O)c2c(cc(/C=C/c3ccncc3)n2C)n(C)c1=O,AA2AR_151
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,AA2AR_152
CC(C)Nc1nc(N)n2nc(-c3ccco3)nc2n1,AA2AR_153
Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCCc2ccccc2)o1,AA2AR_154
CCN(CC)c1nc2ccccc2n2nc(-c3ccco3)nc12,AA2AR_155
Oc1ccc2c(O)cc(-c3ccccc3)nc2n1,AA2AR_156
Cc1nccnc1-c1nc2cc(N(C)CCN3CCN(c4ccc(F)cc4F)CC3)nc(N)n2n1,AA2AR_157
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3Cl)c2n1,AA2AR_158
Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(O)cc2)n(C)c1=O,AA2AR_159
C=CCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CC=C)c1=O,AA2AR_160
CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,AA2AR_161
c1ccc(-c2ccc3nc(-c4ccco4)cn3c2)cc1,AA2AR_162
CCNc1nc(-c2ccccc2)c(C#N)c(-c2ccc3c(c2)OCO3)n1,AA2AR_163
Cn1cc2c(nc(N)n3nc(-c4ccccc4)nc23)n1,AA2AR_164
N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)c1,AA2AR_165
CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,AA2AR_166
Nc1nc2c(cnn2CCCc2ccc3c(c2)O[C@@H](C(=O)O)O3)c2nc(-c3ccco3)nn12,AA2AR_167
C[C@@H](O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,AA2AR_168
Nc1nc(NCc2ccncc2)nc2sc(-c3ccco3)nc12,AA2AR_169
Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCC2CCN(c3ccccc3)CC2)o1,AA2AR_170
CC(=O)Nc1nc2ccccc2n2nc(-c3ccco3)nc12,AA2AR_171
CC1CCN(C(=O)c2ccc3c(=O)[nH]c4c(-c5ccccc5)nnn4c3c2)CC1,AA2AR_172
N#Cc1cccc(-c2nc(Nc3ccncc3)sc2-n2cncn2)c1,AA2AR_173
Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,AA2AR_174
Cc1cc2oc(N)c(C=O)c(=O)c2cc1C,AA2AR_175
CCOC(=O)c1nc(N)c(=O)n(-c2ccccc2)n1,AA2AR_176
CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccon4)cc3)cc2n(CCC)c1=O,AA2AR_177
N/C(=N/O)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,AA2AR_178
COc1cccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(=O)[nH]2)c1,AA2AR_179
CC(=O)Nc1nc2ccccc2c2cn(-c3ccc(C)cc3)nc12,AA2AR_180
CCn1ccnc1CNC(=O)c1cc(-c2ccc(C)o2)nc(N)n1,AA2AR_181
COCCN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,AA2AR_182
CN1CCN(C(=O)Oc2cccc(-c3cc(-c4ccccc4)nc(N)n3)c2)CC1,AA2AR_183
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2[11CH3])n(CCC)c1=O,AA2AR_184
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,AA2AR_185
Cc1ccc(-n2cc3c(n2)c(N)nc2ccccc23)cc1,AA2AR_186
COc1cccc2cc(C(=O)Nc3c(C#N)ncn3-c3ccc(F)cc3)c(=N)oc12,AA2AR_187
c1coc(-c2nc3[nH]cnc3cc2-c2ccncn2)c1,AA2AR_188
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccncc3)ccc1C2=O,AA2AR_189
O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,AA2AR_190
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(-c2ccccc2)n1,AA2AR_191
N#Cc1c(N)nc(SCc2cccnc2)c(C#N)c1-c1ccco1,AA2AR_192
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,AA2AR_193
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc5ccc6cccc7ccc4c5c67)nc31)[C@H](O)[C@@H]2O,AA2AR_194
COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,AA2AR_195
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1N,AA2AR_196
COc1ccc(Cl)cc1Nc1nc(N)nc(-c2oc3ccccc3c2C)n1,AA2AR_197
Cn1c(=O)c2c(c3cc(OCc4ccccc4)ccc3n2C)n(C)c1=O,AA2AR_198
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,AA2AR_199
Clc1cccc(-c2cnc(NCC(c3ccccc3)c3ccccc3)nc2-c2ccccc2)c1,AA2AR_200
Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,AA2AR_201
Nc1nc(-c2ccc(NC(=O)CCC(=O)O)cc2)cn2c(=O)n(-c3ccccc3)nc12,AA2AR_202
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,AA2AR_203
Cn1c(=O)c2c(cc(Oc3cccc(Cl)c3)n2C)n(C)c1=O,AA2AR_204
Cc1[nH]c2nc(-c3ccccc3)nc(N[C@H]3CC[C@H](O)CC3)c2c1C,AA2AR_205
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccccc2F)n1,AA2AR_206
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccc(Cl)cc4)cc3)cc2n(C)c1=O,AA2AR_207
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,AA2AR_208
N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,AA2AR_209
CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,AA2AR_210
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)NCC(=O)O)cc2)c2nc(-c3ccco3)nn12,AA2AR_211
Nc1nc(-c2cccc(F)c2)nc2sc(CN3CCOCC3)cc12,AA2AR_212
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCC1,AA2AR_213
CCCn1c(=O)c2nn(-c3ccc(Cl)cc3N)nc2n(CCC)c1=O,AA2AR_214
Nc1cccc2c1nc(NC(=O)c1ccccc1)c1nn(-c3ccccc3)c(=O)n12,AA2AR_215
CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(O)cc2)n(CC)c1=O,AA2AR_216
O=C(Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1)C1CC1,AA2AR_217
O=C(Cc1ccccc1)Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12,AA2AR_218
CN1CCN(c2nc3cnn(C)c3c3nc(-c4ccco4)nn23)CC1,AA2AR_219
COC(C)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,AA2AR_220
Nc1nc(-c2cccnc2)cc2nn(Cc3ccccc3)c(=O)n12,AA2AR_221
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNCc3ccccn3)ccc1C2=O,AA2AR_222
CCCn1c(=O)c2c(cc(-c3ccc(N)cc3)n2O)n(CCC)c1=O,AA2AR_223
Nc1nc(N2CCC(CNC(=O)c3cccc(S(N)(=O)=O)c3)CC2)nc2sc(-c3ccco3)nc12,AA2AR_224
Nc1nc(-c2ccco2)c2cnn(C(=O)NCc3ccccc3)c2n1,AA2AR_225
CNc1ncc(C(=O)OC(C)C)c2nc(-c3ccco3)nn12,AA2AR_226
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc21,AA2AR_227
c1coc(-c2ccc3nc(-c4ccco4)cn3c2)c1,AA2AR_228
Nc1c(Oc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O,AA2AR_229
CCCCc1nc2ccccc2c2nc(-c3ccccc3)nn12,AA2AR_230
Nc1nc(-c2ccc(Cl)o2)nc2sc(CN3CCCC3)cc12,AA2AR_231
Cc1ccccc1-n1cc2c(n1)c(NC1CCCC1)nc1ccccc12,AA2AR_232
CNc1nc(-c2ccco2)c2sccc2n1,AA2AR_233
Cc1cccnc1CNC(=O)c1cnc(-c2ccco2)nc1N,AA2AR_234
CCCn1c(=O)c2[nH]c(-c3cc(=O)[nH]n3C)nc2n(CCC)c1=O,AA2AR_235
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3cccs3)nc12,AA2AR_236
CCOC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OC,AA2AR_237
Cn1c(-n2nccn2)nc2c(N)ncnc21,AA2AR_238
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,AA2AR_239
OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccc(Cl)cc3)nc12,AA2AR_240
COc1ccc(-c2cc(N)cc3nc(-c4ccco4)oc23)cc1OC,AA2AR_241
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1,AA2AR_242
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4cccnc4)cc3)nc2n(CCCOC)c1=O,AA2AR_243
CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)O)cc3)[nH]c2n(CCC)c1=O,AA2AR_244
COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(=O)[nH]2)cc1,AA2AR_245
Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12,AA2AR_246
Cn1c(=O)c2c(cc(/C=C/c3ccc4c(c3)OCO4)n2C)n(C)c1=O,AA2AR_247
Nc1nc(-c2ccccc2[N+](=O)[O-])c2ccccc2n1,AA2AR_248
Nc1ccc(-c2nc3c(N)cccc3[nH]2)cc1,AA2AR_249
CCCn1c(=O)c2c(cc(-c3ccc(C)cc3)n2O)n(CCC)c1=O,AA2AR_250
COc1cc(-c2nc3c([nH]2)C2=NC(C)CN2C(=O)N3Cc2ccccc2)n(C)n1,AA2AR_251
CSc1nc(N)nc(-c2cccc(-c3ccc4[nH]ccc4c3)c2)n1,AA2AR_252
Nc1nc2c(cnn2CCCc2ccc(S(=O)(=O)O)cc2)c2nc(-c3ccco3)nn12,AA2AR_253
CN(C)c1nc(-c2cn[nH]c2)c2sccc2n1,AA2AR_254
CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,AA2AR_255
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(S(=O)(=O)c5ccccc5)cc4)cc3)cc2n(CCC)c1=O,AA2AR_256
Nc1cc(C(=O)NCc2cccc3cccnc23)c2ccccc2n1,AA2AR_257
O=C(c1cccs1)c1nc(C(F)(F)F)nc2ccsc12,AA2AR_258
OCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,AA2AR_259
O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccccc1,AA2AR_260
Cn1c(=O)c2c(cc(C#Cc3ccc(Cl)cc3)n2C)n(C)c1=O,AA2AR_261
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccn4)cc3)nc2n(CCCOC)c1=O,AA2AR_262
OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccccc3)nc12,AA2AR_263
Nc1nc(-c2ccccc2F)c2ccccc2n1,AA2AR_264
Oc1c(-c2ccsc2)nnc2nc3ccccc3n12,AA2AR_265
C=CCN1C(=O)N2C[C@H](CC)N=C2c2[nH]c(-c3cc(OC)nn3C)nc21,AA2AR_266
COc1cccc(-n2c(=O)n(Cc3ccccc3F)c3cnc(NC4CC4)nc32)c1,AA2AR_267
Cn1cc2c(nc(NC3CCC3)n3nc(-c4ccco4)nc23)n1,AA2AR_268
CC(C)Oc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,AA2AR_269
Cc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(=O)[nH]2)cc1,AA2AR_270
CCC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,AA2AR_271
